[SEND] sair
50	0	0	50	1	0.00
0	0	0	0	1	0.00
14	0	0	14	1	-4.24
3	0	0	3	1	-5.15
3	0	0	3	1	-6.06
3	0	0	3	1	-6.97
3	0	0	3	1	-7.88
3	0	0	3	1	-8.79
3	0	0	3	1	-9.70
3	0	0	3	1	-10.00
[SEND] 030
3	0	0	3	1	-10.00
3	30	30	3	17	0.00
3	30	30	3	33	0.00
3	30	30	3	49	0.00
13	30	30	13	59	0.00
23	30	30	23	64	1.67
29	30	30	29	64	1.98
32	30	30	32	63	1.37
33	30	30	33	61	0.46
33	30	30	33	59	-0.45
33	30	30	33	58	-1.36
33	30	30	33	56	-2.28
33	30	30	33	54	-3.19
33	30	30	33	52	-4.10
33	30	30	33	50	-5.01
33	30	30	33	49	-5.92
33	30	30	33	47	-6.83
33	30	30	33	45	-7.74
33	30	30	33	43	-8.65
33	30	30	33	41	-9.56
32	30	30	32	40	-10.00
31	30	30	31	40	-10.00
31	30	30	31	39	-10.00
31	30	30	31	38	-10.00
30	30	30	30	38	-10.00
29	30	30	29	39	-9.70
29	30	30	29	40	-9.39
29	30	30	29	40	-9.09
29	30	30	29	41	-8.78
29	30	30	29	41	-8.48
29	30	30	29	42	-8.18
29	30	30	29	43	-7.87
29	30	30	29	43	-7.57
29	30	30	29	44	-7.27
29	30	30	29	44	-6.96
29	30	30	29	45	-6.66
29	30	30	29	45	-6.36
29	30	30	29	46	-6.05
29	30	30	29	47	-5.75
29	30	30	29	47	-5.45
29	30	30	29	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
30	30	30	30	48	-5.14
[SEND] 060
30	30	30	30	48	-5.14
30	60	60	30	66	0.00
30	60	60	30	84	0.00
34	60	60	34	99	0.00
43	60	60	43	110	0.00
52	60	60	52	114	2.43
59	60	60	59	115	2.74
61	60	60	61	114	2.43
63	60	60	63	113	1.52
64	60	60	64	110	0.31
64	60	60	64	108	-0.91
64	60	60	64	105	-2.12
64	60	60	64	103	-3.33
64	60	60	64	101	-4.55
64	60	60	64	98	-5.76
64	60	60	64	96	-6.97
64	60	60	64	93	-8.19
64	60	60	64	91	-9.40
64	60	60	64	89	-10.00
63	60	60	63	87	-10.00
62	60	60	62	86	-10.00
61	60	60	61	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
60	60	60	60	85	-10.00
[SEND] 030
60	60	60	60	85	-10.00
60	30	30	60	67	0.00
60	30	30	60	49	0.00
47	30	30	47	39	0.00
36	30	30	36	35	-1.82
30	30	30	30	35	-1.82
27	30	30	27	37	-0.91
27	30	30	27	39	0.00
27	30	30	27	41	0.91
27	30	30	27	42	1.82
